experiment_name,participant,session,age,gender,psychopy_version,date,trial_block,block,trial,hand,congruencyNmin1,congruency,correct_key,feedback,made,response,correct,rt,extra_keys
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,84,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,588.0087599507533,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,85,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,483.7979600415565,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,86,left,incongruent,congruent,g,No feedback,TRUE,g,TRUE,347.70575992297404,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,87,right,congruent,incongruent,n,No feedback,TRUE,n,TRUE,491.30166007671505,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,88,left,incongruent,congruent,f,No feedback,TRUE,f,TRUE,459.010360063985,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,89,right,congruent,incongruent,j,No feedback,TRUE,j,TRUE,530.9951599920166,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,90,left,incongruent,incongruent,g,No feedback,TRUE,g,TRUE,474.54525990178786,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,91,right,incongruent,congruent,n,No feedback,TRUE,n,TRUE,386.1196600482797,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,92,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,513.9966600108892,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,93,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,409.68236001208425,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,94,left,congruent,congruent,g,No feedback,TRUE,g,TRUE,409.40986009081826,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,95,right,congruent,congruent,n,No feedback,TRUE,n,TRUE,465.1323599973696,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,96,left,congruent,congruent,f,No feedback,TRUE,f,TRUE,352.85855998517945,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,4,97,right,congruent,congruent,j,No feedback,TRUE,j,TRUE,344.55425996566214,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,1,right,congruent,incongruent,n,Feedback,TRUE,n,TRUE,521.0479600937106,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,2,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,448.6862600897439,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,3,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,376.5286600100808,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,4,left,congruent,incongruent,g,Feedback,TRUE,f,FALSE,344.10895995097235,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,5,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,511.31775998510443,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,6,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,407.09496004274115,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,7,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,342.83865994075336,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,8,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,414.4330599810928,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,9,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,358.3152600331232,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,10,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,414.33425998548046,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,11,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,365.7394600450061,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,12,left,congruent,congruent,g,Feedback,TRUE,g,TRUE,365.31056003877893,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,13,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,365.2009599027224,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,14,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,340.96086001954995,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,15,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,380.98656001966424,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,16,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,556.3712599687278,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,17,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,492.07576003391273,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,18,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,387.9190600127913,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,19,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,547.8905599447899,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,20,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,579.3875599629246,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,21,right,incongruent,incongruent,j,Feedback,TRUE,n,FALSE,362.82546003349125,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,22,left,incongruent,incongruent,f,Feedback,TRUE,f,TRUE,538.8397599454038,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,23,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,498.45405999803916,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,24,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,410.2206599782219,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,25,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,450.02856006613024,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,26,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,513.6300600133836,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,27,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,473.4191601164639,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,28,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,377.1803599665873,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,29,right,congruent,incongruent,n,Feedback,TRUE,n,TRUE,552.8909600106999,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,30,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,472.72946010343753,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,31,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,392.31105998624116,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,32,left,congruent,congruent,g,Feedback,TRUE,j,FALSE,495.8957600174472,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,33,right,congruent,incongruent,n,Feedback,TRUE,j,FALSE,415.8422600594349,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,34,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,559.6086599980479,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,35,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,423.2431600103157,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,36,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,583.1030600238591,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,37,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,502.77855998137966,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,38,left,incongruent,incongruent,f,Feedback,TRUE,f,TRUE,678.4154599881731,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,39,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,582.2087599663064,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,40,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,517.9071599850431,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,41,right,congruent,incongruent,n,Feedback,TRUE,n,TRUE,509.7130599315278,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,42,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,765.4529599822129,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,43,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,805.2256600349208,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,44,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,540.9928600420244,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,45,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,484.55605993512995,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,46,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,612.4744599801488,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,47,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,444.0824600169433,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,48,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,387.86056003300473,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,49,right,congruent,incongruent,n,Feedback,TRUE,n,TRUE,467.76365995174274,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,50,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,595.1279599103145,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,51,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,491.0001599928364,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,52,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,586.7404600139707,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,53,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,554.6014600549825,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,54,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,450.2492599422112,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,55,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,417.90336003759876,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,56,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,369.6256599505432,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,57,right,congruent,incongruent,n,Feedback,TRUE,n,TRUE,609.4996600295419,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,58,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,537.4421600718053,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,59,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,505.64266002038494,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,60,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,425.15625996747985,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,61,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,481.10246000578627,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,62,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,448.9826600183733,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,63,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,568.4619600069709,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,64,left,incongruent,incongruent,f,Feedback,TRUE,f,TRUE,496.1128599825315,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,65,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,456.00676001049555,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,66,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,591.7802600306459,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,67,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,383.50635999813676,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,68,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,519.1772599937394,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,69,right,incongruent,congruent,n,Feedback,TRUE,g,FALSE,590.9242600318976,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,70,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,870.60125998687,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,71,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,518.2697600102986,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,72,left,congruent,congruent,g,Feedback,TRUE,g,TRUE,877.9260599985719,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,73,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,621.9650599523447,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,74,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,365.6482599908486,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,75,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,541.2432600278407,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,76,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,501.1010600137522,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,77,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,404.89186003105715,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,78,left,congruent,congruent,g,Feedback,TRUE,g,TRUE,460.5281600379385,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,79,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,611.9716600514948,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,80,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,547.967959952075,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,81,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,707.7579599572348,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,82,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,603.4645600011572,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,83,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,563.042059948202,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,84,left,incongruent,incongruent,f,Feedback,TRUE,f,TRUE,498.8080600160174,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,85,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,458.7522600195373,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,86,left,incongruent,incongruent,f,Feedback,TRUE,f,TRUE,538.3381600258872,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,87,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,514.4288599840363,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,88,left,incongruent,incongruent,f,Feedback,TRUE,f,TRUE,505.9134600451216,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,89,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,609.6249599358998,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,90,left,congruent,congruent,g,Feedback,TRUE,g,TRUE,449.3730600224808,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,91,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,881.3894600607455,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,92,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,528.6574600031597,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,93,right,incongruent,congruent,j,Feedback,FALSE,NA,NA,NA,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,94,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,488.31565998261794,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,95,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,400.04205994773656,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,96,left,congruent,congruent,g,Feedback,TRUE,g,TRUE,479.5359600102529,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,5,97,right,congruent,incongruent,n,Feedback,TRUE,n,TRUE,495.446860091761,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,1,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,492.20045999391004,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,2,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,475.9233599761501,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,3,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,403.67516002152115,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,4,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,619.4408599985766,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,5,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,387.2344600968063,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,6,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,531.3601600355469,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,7,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,474.58286001347005,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,8,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,466.36886009946465,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,9,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,354.05206005088985,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,10,left,congruent,congruent,g,Feedback,TRUE,g,TRUE,489.80926000513136,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,11,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,529.336060048081,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,12,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,505.315359972883,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,13,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,576.9289599265901,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,14,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,488.806459994521,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,15,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,544.3064600112848,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,16,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,424.25316001754254,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,17,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,351.94055997999385,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,18,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,527.573460014537,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,19,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,383.45366006251425,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,20,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,535.1321599446237,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,21,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,414.9131600279361,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,22,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,510.5460601043885,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,23,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,662.0886599994265,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,24,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,558.1135599641129,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,25,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,397.7385599864647,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,26,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,413.38336002081655,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,27,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,597.2372600226663,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,28,left,incongruent,incongruent,f,Feedback,TRUE,f,TRUE,517.0082599506713,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,29,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,540.7396599184722,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,30,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,413.5863600531593,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,31,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,421.4408600819297,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,32,left,incongruent,incongruent,f,Feedback,TRUE,f,TRUE,470.60365992365405,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,33,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,551.1204600916244,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,34,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,526.1432599509133,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,35,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,357.84865997266047,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,36,left,congruent,congruent,f,Feedback,TRUE,f,TRUE,525.5778599530458,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,37,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,381.38776004780084,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,38,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,596.9126599957235,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,39,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,612.7291599987075,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,40,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,548.5145599814132,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,41,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,636.2353601143698,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,42,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,395.8948600338772,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,43,right,congruent,incongruent,j,Feedback,TRUE,j,TRUE,491.7089600348845,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,44,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,491.47066002478823,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,45,right,congruent,incongruent,n,Feedback,TRUE,n,TRUE,507.2484600241296,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,46,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,474.9757599201987,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,47,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,498.56575991725526,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,48,left,incongruent,incongruent,f,Feedback,TRUE,g,FALSE,450.4192600143142,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,49,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,426.16196000017226,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,50,left,congruent,incongruent,f,Feedback,TRUE,f,TRUE,537.8915600595064,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,51,right,incongruent,congruent,j,Feedback,TRUE,j,TRUE,361.525559972506,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,52,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,649.3812599801458,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,53,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,561.0229599988088,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,54,left,incongruent,congruent,g,Feedback,TRUE,g,TRUE,440.8548600040376,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,55,right,congruent,congruent,j,Feedback,TRUE,j,TRUE,432.4939599609934,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,56,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,880.3373600239865,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,57,right,incongruent,incongruent,j,Feedback,TRUE,j,TRUE,575.9163600159809,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,58,left,incongruent,incongruent,g,Feedback,TRUE,g,TRUE,543.8112600822933,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,59,right,incongruent,incongruent,n,Feedback,TRUE,n,TRUE,567.4210600554943,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,60,left,incongruent,congruent,f,Feedback,TRUE,f,TRUE,462.9921599407678,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,61,right,congruent,congruent,n,Feedback,TRUE,n,TRUE,438.9251599786803,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,62,left,congruent,incongruent,g,Feedback,TRUE,g,TRUE,558.6319599533454,NA
Feedback,2,1,21,f,2021.2.3,2021_Nov_16_1335,trial,6,63,right,incongruent,congruent,n,Feedback,TRUE,n,TRUE,382.428059994709,NA
